152536	2740.56	2200	-1672.81
121599	3238.84	-2200	1245.71
48773	3381.21	106.775	2950
23791	3310.03	-355.917	-2950
44556	2171.09	-1138.93	2950
70992	3600	-1459.26	2562.6
153755	3025.29	2200	1921.95
49048	3452.39	1138.93	2950
153819	3025.29	2200	-355.917
154366	3132.07	2200	-2206.69
152870	2811.74	2200	-1815.18
23554	3238.84	-35.5917	-2950
100351	-1352.48	-2200	-71.1834
151821	2598.19	2200	284.734
88220	3600	-1174.53	-2420.24
117455	2349.05	-2200	1921.95
116666	2171.09	-2200	640.651
118544	2562.6	-2200	-1601.63
69817	3600	498.284	2918.52
118545	2562.6	-2200	-1637.22
87815	3600	1921.95	-2277.87
118951	2669.38	-2200	1530.44
92772	-2989.7	-2200	-462.692
58107	-3600	-391.509	427.1
108619	427.1	-2200	-711.834
109130	533.875	-2200	-1281.3
77260	3600	-1637.22	747.426
85290	3600	-391.509	-1566.03
122272	3381.21	-2200	783.017
105112	-320.325	-2200	783.017
154327	3132.07	2200	-818.609
154723	3238.84	2200	2704.97
107437	177.958	-2200	249.142
46643	2776.15	-1281.3	2950
48920	3416.8	960.976	2950
88603	3600	-676.242	-2527.01
84734	3600	1708.4	-1388.08
23328	3167.66	676.242	-2950
150359	2277.87	2200	-533.875
120177	2918.52	-2200	-996.567
134894	-1067.75	2200	-2135.5
132507	-1566.03	2200	605.059
128031	-2527.01	2200	1352.48
7376	-1459.26	2028.73	-2950
112535	1281.3	-2200	854.201
53841	-3600	996.567	1672.81
6230	-1779.58	640.651	-2950
135003	-1032.16	2200	-142.367
133171	-1423.67	2200	462.692
6606	-1672.81	889.792	-2950
5488	-1993.13	498.284	-2950
131345	-1815.18	2200	854.201
63396	-3600	-391.509	-1103.34
5004	-2135.5	783.017	-2950
116140	2064.32	-2200	1743.99
127057	-2740.56	2200	783.017
155327	3345.62	2200	-1174.53
5235	-2064.32	249.142	-2950
97579	-1957.54	-2200	-1245.71
128219	-2491.42	2200	533.875
115838	1993.13	-2200	747.426
121845	3274.44	-2200	-1637.22
24081	3381.21	1210.12	-2950
150336	2277.87	2200	284.734
119152	2704.97	-2200	249.142
150354	2277.87	2200	-355.917
49026	3452.39	355.917	2950
120124	2918.52	-2200	889.792
42215	1494.85	-1281.3	2950
116525	2135.5	-2200	-213.55
102615	-854.201	-2200	1566.03
120728	3060.89	-2200	2882.93
89348	3600	-427.1	-2740.56
106573	0	-2200	1637.22
156245	3559.17	2200	1388.08
8999	-960.976	-1494.85	-2950
23160	3132.07	-925.384	-2950
116874	2206.69	-2200	-889.792
116023	2028.73	-2200	35.5917
16753	1281.3	-1316.89	-2950
145261	1174.53	2200	-1138.93
86905	3600	177.958	-2028.73
70321	3600	925.384	2776.15
41851	1388.08	-1103.34	2950
113233	1423.67	-2200	-498.284
119883	2847.34	-2200	-2277.87
88103	3600	-960.976	-2384.64
39973	818.609	2099.91	2950
136117	-783.017	2200	1316.89
117645	2384.64	-2200	1032.16
105825	-177.958	-2200	-1103.34
101331	-1138.93	-2200	284.734
88772	3600	960.976	-2562.6
155304	3345.62	2200	-355.917
48905	3416.8	427.1	2950
121884	3310.03	-2200	2847.34
103808	-605.059	-2200	213.55
116000	2028.73	-2200	854.201
24153	3416.8	-605.059	-2950
116653	2171.09	-2200	1103.34
154963	3274.44	2200	35.5917
136242	-747.426	2200	2740.56
144772	1067.75	2200	-1352.48
21287	2598.19	-1921.95	-2950
150188	2242.28	2200	-320.325
116625	2171.09	-2200	2099.91
96589	-2171.09	-2200	-1245.71
94422	-2633.79	-2200	-462.692
21458	2633.79	-213.55	-2950
54548	-3600	-106.775	1459.26
127273	-2704.97	2200	-1032.16
7681	-1352.48	-249.142	-2950
95239	-2455.83	-2200	-177.958
7558	-1388.08	-249.142	-2950
145838	1316.89	2200	1815.18
146530	1459.26	2200	676.242
116986	2242.28	-2200	996.567
127493	-2633.79	2200	2882.93
152993	2847.34	2200	-320.325
19906	2171.09	1459.26	-2950
143240	747.426	2200	320.325
47867	3132.07	-1494.85	2950
153120	2882.93	2200	1032.16
115643	1957.54	-2200	1815.18
152648	2776.15	2200	213.55
87923	3600	1388.08	-2313.46
154596	3203.25	2200	1352.48
118876	2633.79	-2200	-1672.81
117155	2277.87	-2200	854.201
116196	2064.32	-2200	-249.142
153650	2989.7	2200	-213.55
23532	3238.84	-818.609	-2950
116828	2206.69	-2200	747.426
89153	3600	1388.08	-2669.38
46056	2598.19	-284.734	2950
5155	-2099.91	1779.58	-2950
120005	2882.93	-2200	-747.426
120282	2954.11	-2200	1138.93
119330	2740.56	-2200	-213.55
153123	2882.93	2200	925.384
24566	3523.58	960.976	-2950
88437	3600	2171.09	-2455.83
87266	3600	-106.775	-2135.5
24568	3523.58	1032.16	-2950
149670	2135.5	2200	498.284
150311	2277.87	2200	1174.53
150365	2277.87	2200	-747.426
71474	3600	-1815.18	2420.24
142964	676.242	2200	-1601.63
97004	-2064.32	-2200	1601.63
5587	-1957.54	-355.917	-2950
5719	-1921.95	-35.5917	-2950
8889	-996.567	-1032.16	-2950
54685	-3600	391.509	1423.67
55154	-3600	-427.1	1281.3
67999	-3600	1459.26	-2420.24
56901	-3600	462.692	783.017
1190	-3238.84	747.426	-2950
60136	-3600	1779.58	-142.367
102265	-925.384	-2200	2277.87
1679	-3096.48	640.651	-2950
100526	-1316.89	-2200	-427.1
95702	-2349.05	-2200	960.976
78989	3600	-1388.08	249.142
150507	2313.46	2200	71.1834
114883	1779.58	-2200	-498.284
138037	-391.509	2200	-2420.24
140103	71.1834	2200	391.509
150483	2313.46	2200	925.384
122165	3345.62	-2200	-1281.3
154563	3203.25	2200	2527.01
86833	3600	1993.13	-1993.13
48573	3310.03	1743.99	2950
146112	1352.48	2200	-2064.32
117709	2384.64	-2200	-1245.71
116873	2206.69	-2200	-854.201
155097	3310.03	2200	1138.93
148752	1921.95	2200	-2064.32
49093	3487.99	-1637.22	2950
48871	3416.8	-783.017	2950
117805	2420.24	-2200	1210.12
116202	2064.32	-2200	-462.692
73052	3600	1815.18	1993.13
148483	1886.36	2200	1637.22
76698	3600	249.142	925.384
48748	3381.21	-783.017	2950
70184	3600	427.1	2811.74
120664	3025.29	-2200	-711.834
49105	3487.99	-1210.12	2950
117702	2384.64	-2200	-996.567
149680	2135.5	2200	142.367
62420	-3600	-106.775	-818.609
150528	2313.46	2200	-676.242
22452	2918.52	142.367	-2950
151371	2491.42	2200	-1316.89
81919	3600	-2171.09	-605.059
22625	2954.11	1921.95	-2950
17015	1352.48	-747.426	-2950
153198	2882.93	2200	-1743.99
148899	1957.54	2200	-1423.67
151457	2527.01	2200	1494.85
72240	3600	-818.609	2206.69
149821	2171.09	2200	996.567
32679	-1281.3	783.017	2950
147027	1566.03	2200	605.059
74939	3600	-1067.75	1423.67
19755	2135.5	462.692	-2950
73264	3600	605.059	1921.95
150923	2420.24	2200	2882.93
149525	2099.91	2200	-213.55
145087	1138.93	2200	-818.609
74160	3600	1850.77	1672.81
38560	427.1	-35.5917	2950
128937	-2349.05	2200	-1530.44
125826	-3025.29	2200	-2384.64
130020	-2099.91	2200	1032.16
131373	-1815.18	2200	-142.367
130078	-2099.91	2200	-1032.16
25287	-3416.8	355.917	2950
126025	-2954.11	2200	2277.87
50041	-3600	1459.26	2776.15
2944	-2740.56	1886.36	-2950
95561	-2384.64	-2200	106.775
90462	-3487.99	-2200	-462.692
124664	-3274.44	2200	-2135.5
100850	-1245.71	-2200	-213.55
102477	-889.792	-2200	605.059
153128	2882.93	2200	747.426
149729	2135.5	2200	-1601.63
21521	2633.79	2028.73	-2950
74693	3600	-1067.75	1494.85
15072	783.017	142.367	-2950
111567	1067.75	-2200	71.1834
72125	3600	-533.875	2242.28
100220	-1388.08	-2200	-1281.3
113235	1423.67	-2200	-569.467
147548	1672.81	2200	-320.325
38678	462.692	-213.55	2950
139917	35.5917	2200	1138.93
18550	1779.58	1352.48	-2950
119011	2669.38	-2200	-605.059
88091	3600	-1388.08	-2384.64
117978	2455.83	-2200	925.384
31021	-1743.99	-1316.89	2950
139773	0	2200	391.509
150136	2242.28	2200	1530.44
51092	-3600	-533.875	2455.83
104654	-427.1	-2200	-533.875
11104	-355.917	-996.567	-2950
23992	3381.21	-1957.54	-2950
153990	3060.89	2200	-569.467
116540	2135.5	-2200	-747.426
109931	711.834	-2200	-427.1
104316	-498.284	-2200	-249.142
106302	-71.1834	-2200	-462.692
108550	427.1	-2200	1743.99
20981	2491.42	320.325	-2950
116262	2064.32	-2200	-2598.19
46343	2669.38	1174.53	2950
15934	1032.16	177.958	-2950
151302	2491.42	2200	1138.93
151359	2491.42	2200	-889.792
115363	1886.36	-2200	35.5917
122670	3452.39	-2200	-1637.22
117873	2420.24	-2200	-1210.12
150011	2206.69	2200	106.775
95574	-2384.64	-2200	-355.917
82870	3600	1032.16	-854.201
154026	3060.89	2200	-1850.77
20757	2420.24	1103.34	-2950
150423	2277.87	2200	-2811.74
114009	1601.63	-2200	1245.71
75544	3600	-1423.67	1245.71
72634	3600	71.1834	2099.91
144073	925.384	2200	35.5917
5641	-1957.54	1566.03	-2950
28461	-2491.42	-498.284	2950
71087	3600	1921.95	2562.6
7552	-1388.08	-462.692	-2950
132319	-1601.63	2200	1423.67
17248	1423.67	-1210.12	-2950
123470	-3523.58	2200	-747.426
61449	-3600	355.917	-533.875
103151	-747.426	-2200	106.775
51706	-3600	-569.467	2277.87
33302	-1103.34	1067.75	2950
68670	-3600	-925.384	-2633.79
102676	-854.201	-2200	-605.059
101806	-1032.16	-2200	996.567
140319	106.775	2200	-1423.67
101373	-1138.93	-2200	-1210.12
114332	1672.81	-2200	1494.85
45790	2527.01	-996.567	2950
149689	2135.5	2200	-177.958
149026	1993.13	2200	-71.1834
146867	1530.44	2200	427.1
99223	-1601.63	-2200	-1032.16
145654	1281.3	2200	2491.42
144416	996.567	2200	-427.1
71539	3600	498.284	2420.24
79269	3600	-177.958	177.958
119319	2740.56	-2200	177.958
77076	3600	569.467	818.609
94602	-2598.19	-2200	-996.567
70993	3600	-1423.67	2562.6
89346	3600	-498.284	-2740.56
81571	3600	-1423.67	-498.284
152840	2811.74	2200	-747.426
87293	3600	854.201	-2135.5
43870	1957.54	711.834	2950
38487	391.509	1743.99	2950
149830	2171.09	2200	676.242
143889	889.792	2200	711.834
103518	-676.242	-2200	-1210.12
113609	1494.85	-2200	-2135.5
71562	3600	1316.89	2420.24
73838	3600	-854.201	1743.99
118782	2633.79	-2200	1672.81
17250	1423.67	-1138.93	-2950
112553	1281.3	-2200	213.55
116010	2028.73	-2200	498.284
84527	3600	-1281.3	-1352.48
149137	2028.73	2200	1850.77
24223	3416.8	1886.36	-2950
18131	1672.81	-427.1	-2950
74129	3600	747.426	1672.81
13062	213.55	-1352.48	-2950
151860	2598.19	2200	-1103.34
154155	3096.48	2200	-569.467
69997	3600	-1850.77	2847.34
119604	2811.74	-2200	1779.58
72309	3600	1637.22	2206.69
144384	996.567	2200	711.834
118304	2527.01	-2200	1067.75
121667	3238.84	-2200	-1174.53
74667	3600	-1993.13	1494.85
89515	3600	1138.93	-2776.15
154405	3167.66	2200	2277.87
89168	3600	1921.95	-2669.38
55749	-3600	-1138.93	1103.34
111219	996.567	-2200	711.834
16038	1067.75	-498.284	-2950
83309	3600	-854.201	-996.567
24191	3416.8	747.426	-2950
143781	854.201	2200	-1316.89
19276	1993.13	925.384	-2950
147663	1708.4	2200	1459.26
78697	3600	1352.48	355.917
78447	3600	1210.12	427.1
113854	1566.03	-2200	889.792
87843	3600	-1459.26	-2313.46
145890	1316.89	2200	-35.5917
11301	-320.325	1637.22	-2950
97554	-1957.54	-2200	-355.917
89450	3600	-1174.53	-2776.15
149486	2099.91	2200	1174.53
134750	-1103.34	2200	-2882.93
149641	2135.5	2200	1530.44
78311	3600	747.426	462.692
13802	427.1	-1281.3	-2950
60101	-3600	533.875	-142.367
35310	-498.284	-1886.36	2950
116836	2206.69	-2200	462.692
151628	2562.6	2200	1281.3
85359	3600	2064.32	-1566.03
19523	2064.32	960.976	-2950
152115	2669.38	2200	1566.03
88506	3600	249.142	-2491.42
122704	3452.39	-2200	-2847.34
23212	3132.07	925.384	-2950
14304	569.467	-925.384	-2950
71563	3600	1352.48	2420.24
18387	1743.99	-71.1834	-2950
89882	3600	1067.75	-2882.93
154142	3096.48	2200	-106.775
91040	-3345.62	-2200	2455.83
119214	2704.97	-2200	-1957.54
118714	2598.19	-2200	-1779.58
14208	533.875	35.5917	-2950
147692	1708.4	2200	427.1
121734	3274.44	-2200	2313.46
6923	-1566.03	-960.976	-2950
156135	3523.58	2200	-569.467
85454	3600	1067.75	-1601.63
33203	-1138.93	1921.95	2950
44190	2064.32	-1032.16	2950
45277	2384.64	-1743.99	2950
85933	3600	605.059	-1743.99
82410	3600	2171.09	-711.834
156302	3559.17	2200	-640.651
86168	3600	213.55	-1815.18
86049	3600	355.917	-1779.58
81572	3600	-1388.08	-498.284
137734	-427.1	2200	2491.42
81420	3600	1957.54	-427.1
87443	3600	1815.18	-2171.09
81223	3600	-676.242	-391.509
89607	3600	35.5917	-2811.74
16938	1316.89	889.792	-2950
16622	1245.71	-1601.63	-2950
119173	2704.97	-2200	-498.284
113424	1459.26	-2200	-1423.67
113840	1566.03	-2200	1388.08
134735	-1103.34	2200	-2349.05
148188	1815.18	2200	391.509
136305	-747.426	2200	498.284
147413	1637.22	2200	-1388.08
20161	2242.28	1779.58	-2950
83769	3600	-1993.13	-1138.93
148900	1957.54	2200	-1459.26
153851	3025.29	2200	-1494.85
48974	3452.39	-1494.85	2950
89867	3600	533.875	-2882.93
88791	3600	1637.22	-2562.6
21698	2704.97	-427.1	-2950
123050	3559.17	-2200	2455.83
155014	3274.44	2200	-1779.58
153369	2918.52	2200	-1957.54
152159	2669.38	2200	-0
80178	3600	1530.44	-71.1834
150799	2384.64	2200	1423.67
149649	2135.5	2200	1245.71
149216	2028.73	2200	-960.976
117313	2313.46	-2200	1103.34
143541	818.609	2200	1352.48
116371	2099.91	-2200	-605.059
23770	3310.03	-1103.34	-2950
116876	2206.69	-2200	-960.976
86588	3600	2028.73	-1921.95
87379	3600	-462.692	-2171.09
149000	1993.13	2200	854.201
152293	2704.97	2200	1103.34
155398	3381.21	2200	2171.09
146687	1494.85	2200	960.976
79256	3600	-640.651	177.958
148392	1850.77	2200	-996.567
132056	-1672.81	2200	-960.976
46517	2740.56	-1388.08	2950
42667	1601.63	1672.81	2950
150667	2349.05	2200	249.142
147544	1672.81	2200	-177.958
151856	2598.19	2200	-960.976
88950	3600	-1459.26	-2633.79
147885	1743.99	2200	-569.467
38657	462.692	-960.976	2950
45626	2455.83	1921.95	2950
148854	1957.54	2200	177.958
15376	889.792	-2171.09	-2950
24422	3487.99	213.55	-2950
143885	889.792	2200	854.201
115705	1957.54	-2200	-391.509
49203	3523.58	-2099.91	2950
114819	1779.58	-2200	1779.58
112046	1174.53	-2200	640.651
18858	1886.36	-818.609	-2950
119595	2811.74	-2200	2099.91
117545	2349.05	-2200	-1281.3
86581	3600	1779.58	-1921.95
115550	1921.95	-2200	-747.426
115704	1957.54	-2200	-355.917
114585	1708.4	-2200	-1637.22
148018	1779.58	2200	569.467
72151	3600	391.509	2242.28
146472	1459.26	2200	2740.56
148010	1779.58	2200	854.201
44980	2277.87	818.609	2950
123442	-3523.58	2200	249.142
154356	3132.07	2200	-1850.77
3534	-2562.6	996.567	-2950
3708	-2491.42	-1566.03	-2950
113520	1494.85	-2200	1032.16
97137	-2028.73	-2200	2740.56
70252	3600	-1530.44	2776.15
138099	-355.917	2200	1245.71
38714	462.692	1067.75	2950
134708	-1103.34	2200	-1388.08
7227	-1494.85	1103.34	-2950
119672	2811.74	-2200	-640.651
145350	1210.12	2200	1566.03
21324	2598.19	-605.059	-2950
144245	960.976	2200	-213.55
18909	1886.36	996.567	-2950
140616	177.958	2200	-249.142
21203	2562.6	-533.875	-2950
81809	3600	-1708.4	-569.467
85793	3600	0	-1708.4
119310	2740.56	-2200	498.284
151804	2598.19	2200	889.792
85004	3600	-1815.18	-1494.85
151031	2420.24	2200	-960.976
43951	1993.13	-783.017	2950
43886	1957.54	1281.3	2950
70571	3600	1067.75	2704.97
80245	3600	-462.692	-106.775
121131	3132.07	-2200	284.734
155369	3345.62	2200	-2669.38
43729	1921.95	71.1834	2950
8346	-1174.53	1530.44	-2950
149400	2064.32	2200	-1637.22
82618	3600	818.609	-783.017
46386	2704.97	-1672.81	2950
117877	2420.24	-2200	-1352.48
154311	3132.07	2200	-249.142
86365	3600	-1530.44	-1886.36
74353	3600	-35.5917	1601.63
116823	2206.69	-2200	925.384
43973	1993.13	0	2950
118006	2455.83	-2200	-71.1834
12074	-71.1834	-1494.85	-2950
44194	2064.32	-889.792	2950
115702	1957.54	-2200	-284.734
143868	889.792	2200	1459.26
43955	1993.13	-640.651	2950
119019	2669.38	-2200	-889.792
121916	3310.03	-2200	1708.4
19388	2028.73	533.875	-2950
121295	3167.66	-2200	320.325
22349	2882.93	854.201	-2950
145731	1281.3	2200	-249.142
120608	3025.29	-2200	1281.3
145239	1174.53	2200	-355.917
139478	-71.1834	2200	-854.201
86966	3600	-2028.73	-2064.32
152476	2740.56	2200	462.692
86484	3600	-1672.81	-1921.95
112435	1245.71	-2200	-1459.26
78156	3600	-391.509	498.284
153449	2954.11	2200	1067.75
113581	1494.85	-2200	-1138.93
117833	2420.24	-2200	213.55
118281	2527.01	-2200	1886.36
116991	2242.28	-2200	818.609
44909	2277.87	-1708.4	2950
156155	3523.58	2200	-1281.3
74044	3600	2099.91	1708.4
113833	1566.03	-2200	1637.22
24169	3416.8	-35.5917	-2950
48263	3238.84	-533.875	2950
54569	-3600	640.651	1459.26
87927	3600	1530.44	-2313.46
