PMT position table for custom PMT placement. The direction is just for reference but not used.
Type is used to specified which PMT to be placed in hybrid configuration
mPMTId will override the default numbering scheme
Section is: 0 = barrel, 1 = top cap, 2 = top border ring, 3 = bottom cap, 4 = bottom border ring

Type mPMTId Section  X(mm)  Y(mm)   Z(mm)          DirX         DirY        DirZ   Rotation(deg)  Use

#DATASTART
1 129 0 -2143.3 2806.44 308.583 0.707107 -0.707107 0 0 1
1 130 0 -2806.44 2143.3 308.583 0.707107 -0.707107 0 0 1
1 131 0 -3259.38 1358.8 308.583 0.965926 -0.258819 0 0 1
1 132 0 -3502.1 452.933 308.583 0.965926 -0.258819 0 0 1
1 133 0 -3502.1 -452.933 308.583 0.965926 0.258819 0 0 1
1 134 0 -3259.38 -1358.8 308.583 0.965926 0.258819 0 0 1
1 135 0 -2806.44 -2143.3 308.583 0.707107 0.707107 0 0 1
1 136 0 -2143.3 -2806.44 308.583 0.707107 0.707107 0 0 1
1 137 0 -1358.8 -3259.38 308.583 0.258819 0.965926 0 0 1
1 138 0 -452.933 -3502.1 308.583 0.258819 0.965926 0 0 1
1 139 0 452.933 -3502.1 308.583 -0.258819 0.965926 0 0 1
1 140 0 1358.8 -3259.38 308.583 -0.258819 0.965926 0 0 1
1 141 0 2143.3 -2806.44 308.583 -0.707107 0.707107 0 0 1
1 142 0 2806.44 -2143.3 308.583 -0.707107 0.707107 0 0 1
1 143 0 3259.38 -1358.8 308.583 -0.965926 0.258819 0 0 1
1 144 0 3502.1 -452.933 308.583 -0.965926 0.258819 0 0 1
1 145 0 3502.1 452.933 925.75 -0.965926 -0.258819 0 0 1
1 146 0 3259.38 1358.8 925.75 -0.965926 -0.258819 0 0 1
1 147 0 2806.44 2143.3 925.75 -0.707107 -0.707107 0 0 1
1 148 0 2143.3 2806.44 925.75 -0.707107 -0.707107 0 0 1
1 149 0 1358.8 3259.38 925.75 -0.258819 -0.965926 0 0 1
1 150 0 452.933 3502.1 925.75 -0.258819 -0.965926 0 0 1
1 151 0 -452.933 3502.1 925.75 0.258819 -0.965926 0 0 1
1 152 0 -1358.8 3259.38 925.75 0.258819 -0.965926 0 0 1
1 153 0 -2143.3 2806.44 925.75 0.707107 -0.707107 0 0 1
1 154 0 -2806.44 2143.3 925.75 0.707107 -0.707107 0 0 1
1 155 0 -3259.38 1358.8 925.75 0.965926 -0.258819 0 0 1
1 156 0 -3502.1 452.933 925.75 0.965926 -0.258819 0 0 1
1 157 0 -3502.1 -452.933 925.75 0.965926 0.258819 0 0 1
1 158 0 -3259.38 -1358.8 925.75 0.965926 0.258819 0 0 1
1 159 0 -2806.44 -2143.3 925.75 0.707107 0.707107 0 0 1
1 160 0 -2143.3 -2806.44 925.75 0.707107 0.707107 0 0 1
1 161 0 -1358.8 -3259.38 925.75 0.258819 0.965926 0 0 1
1 162 0 -452.933 -3502.1 925.75 0.258819 0.965926 0 0 1
1 163 0 452.933 -3502.1 925.75 -0.258819 0.965926 0 0 1
1 164 0 1358.8 -3259.38 925.75 -0.258819 0.965926 0 0 1
1 165 0 2143.3 -2806.44 925.75 -0.707107 0.707107 0 0 1
1 166 0 2806.44 -2143.3 925.75 -0.707107 0.707107 0 0 1
1 167 0 3259.38 -1358.8 925.75 -0.965926 0.258819 0 0 1
1 168 0 3502.1 -452.933 925.75 -0.965926 0.258819 0 0 1
1 169 0 3502.1 452.933 1542.92 -0.965926 -0.258819 0 0 1
1 170 0 3259.38 1358.8 1542.92 -0.965926 -0.258819 0 0 1
1 171 0 2806.44 2143.3 1542.92 -0.707107 -0.707107 0 0 1
1 172 0 2143.3 2806.44 1542.92 -0.707107 -0.707107 0 0 1
1 173 0 1358.8 3259.38 1542.92 -0.258819 -0.965926 0 0 1
1 174 0 452.933 3502.1 1542.92 -0.258819 -0.965926 0 0 1
1 175 0 -452.933 3502.1 1542.92 0.258819 -0.965926 0 0 1
1 176 0 -1358.8 3259.38 1542.92 0.258819 -0.965926 0 0 1
1 177 0 -2143.3 2806.44 1542.92 0.707107 -0.707107 0 0 1
1 178 0 -2806.44 2143.3 1542.92 0.707107 -0.707107 0 0 1
1 179 0 -3259.38 1358.8 1542.92 0.965926 -0.258819 0 0 1
1 180 0 -3502.1 452.933 1542.92 0.965926 -0.258819 0 0 1
1 181 0 -3502.1 -452.933 1542.92 0.965926 0.258819 0 0 1
1 182 0 -3259.38 -1358.8 1542.92 0.965926 0.258819 0 0 1
1 183 0 -2806.44 -2143.3 1542.92 0.707107 0.707107 0 0 1
1 184 0 -2143.3 -2806.44 1542.92 0.707107 0.707107 0 0 1
1 185 0 -1358.8 -3259.38 1542.92 0.258819 0.965926 0 0 1
1 186 0 -452.933 -3502.1 1542.92 0.258819 0.965926 0 0 1
1 187 0 452.933 -3502.1 1542.92 -0.258819 0.965926 0 0 1
1 188 0 1358.8 -3259.38 1542.92 -0.258819 0.965926 0 0 1
1 189 0 2143.3 -2806.44 1542.92 -0.707107 0.707107 0 0 1
1 190 0 2806.44 -2143.3 1542.92 -0.707107 0.707107 0 0 1
1 191 0 3259.38 -1358.8 1542.92 -0.965926 0.258819 0 0 1
1 192 0 3502.1 -452.933 1542.92 -0.965926 0.258819 0 0 1
1 193 0 3502.1 452.933 2160.08 -0.965926 -0.258819 0 0 1
1 194 0 3259.38 1358.8 2160.08 -0.965926 -0.258819 0 0 1
1 195 0 2806.44 2143.3 2160.08 -0.707107 -0.707107 0 0 1
1 196 0 2143.3 2806.44 2160.08 -0.707107 -0.707107 0 0 1
1 197 0 1358.8 3259.38 2160.08 -0.258819 -0.965926 0 0 1
1 198 0 452.933 3502.1 2160.08 -0.258819 -0.965926 0 0 1
1 199 0 -452.933 3502.1 2160.08 0.258819 -0.965926 0 0 1
1 200 0 -1358.8 3259.38 2160.08 0.258819 -0.965926 0 0 1
1 201 0 -2143.3 2806.44 2160.08 0.707107 -0.707107 0 0 1
1 202 0 -2806.44 2143.3 2160.08 0.707107 -0.707107 0 0 1
1 203 0 -3259.38 1358.8 2160.08 0.965926 -0.258819 0 0 1
1 204 0 -3502.1 452.933 2160.08 0.965926 -0.258819 0 0 1
1 205 0 -3502.1 -452.933 2160.08 0.965926 0.258819 0 0 1
1 206 0 -3259.38 -1358.8 2160.08 0.965926 0.258819 0 0 1
1 207 0 -2806.44 -2143.3 2160.08 0.707107 0.707107 0 0 1
1 208 0 -2143.3 -2806.44 2160.08 0.707107 0.707107 0 0 1
1 209 0 -1358.8 -3259.38 2160.08 0.258819 0.965926 0 0 1
1 210 0 -452.933 -3502.1 2160.08 0.258819 0.965926 0 0 1
1 211 0 452.933 -3502.1 2160.08 -0.258819 0.965926 0 0 1
1 212 0 1358.8 -3259.38 2160.08 -0.258819 0.965926 0 0 1
1 213 0 2143.3 -2806.44 2160.08 -0.707107 0.707107 0 0 1
1 214 0 2806.44 -2143.3 2160.08 -0.707107 0.707107 0 0 1
1 215 0 3259.38 -1358.8 2160.08 -0.965926 0.258819 0 0 1
1 216 0 3502.1 -452.933 2160.08 -0.965926 0.258819 0 0 1
1 217 0 3502.1 452.933 2777.25 -0.965926 -0.258819 0 0 1
1 218 0 3259.38 1358.8 2777.25 -0.965926 -0.258819 0 0 1
1 219 0 2806.44 2143.3 2777.25 -0.707107 -0.707107 0 0 1
1 220 0 2143.3 2806.44 2777.25 -0.707107 -0.707107 0 0 1
1 221 0 1358.8 3259.38 2777.25 -0.258819 -0.965926 0 0 1
1 222 0 452.933 3502.1 2777.25 -0.258819 -0.965926 0 0 1
1 223 0 -452.933 3502.1 2777.25 0.258819 -0.965926 0 0 1
1 224 0 -1358.8 3259.38 2777.25 0.258819 -0.965926 0 0 1
1 225 0 -2143.3 2806.44 2777.25 0.707107 -0.707107 0 0 1
1 226 0 -2806.44 2143.3 2777.25 0.707107 -0.707107 0 0 1
1 227 0 -3259.38 1358.8 2777.25 0.965926 -0.258819 0 0 1
1 228 0 -3502.1 452.933 2777.25 0.965926 -0.258819 0 0 1
1 229 0 -3502.1 -452.933 2777.25 0.965926 0.258819 0 0 1
1 230 0 -3259.38 -1358.8 2777.25 0.965926 0.258819 0 0 1
1 231 0 -2806.44 -2143.3 2777.25 0.707107 0.707107 0 0 1
1 232 0 -2143.3 -2806.44 2777.25 0.707107 0.707107 0 0 1
1 233 0 -1358.8 -3259.38 2777.25 0.258819 0.965926 0 0 1
1 234 0 -452.933 -3502.1 2777.25 0.258819 0.965926 0 0 1
1 235 0 452.933 -3502.1 2777.25 -0.258819 0.965926 0 0 1
1 236 0 1358.8 -3259.38 2777.25 -0.258819 0.965926 0 0 1
1 237 0 2143.3 -2806.44 2777.25 -0.707107 0.707107 0 0 1
1 238 0 2806.44 -2143.3 2777.25 -0.707107 0.707107 0 0 1
1 239 0 3259.38 -1358.8 2777.25 -0.965926 0.258819 0 0 1
1 240 0 3502.1 -452.933 2777.25 -0.965926 0.258819 0 0 1
1 241 1 -2835 -405 4000 0 0 -1 0 1
1 242 1 -2835 405 4000 0 0 -1 0 1
1 243 1 -2025 -1215 4000 0 0 -1 0 1
1 244 1 -2025 -405 4000 0 0 -1 0 1
1 245 1 -2025 405 4000 0 0 -1 0 1
1 246 1 -2025 1215 4000 0 0 -1 0 1
1 247 1 -1215 -2025 4000 0 0 -1 0 1
1 248 1 -1215 -1215 4000 0 0 -1 0 1
1 249 1 -1215 -405 4000 0 0 -1 0 1
1 250 1 -1215 405 4000 0 0 -1 0 1
1 251 1 -1215 1215 4000 0 0 -1 0 1
1 252 1 -1215 2025 4000 0 0 -1 0 1
1 253 1 -405 -2835 4000 0 0 -1 0 1
1 254 1 -405 -2025 4000 0 0 -1 0 1
1 255 1 -405 -1215 4000 0 0 -1 0 1
1 256 1 -405 -405 4000 0 0 -1 0 1
1 257 1 -405 405 4000 0 0 -1 0 1
1 258 1 -405 1215 4000 0 0 -1 0 1
1 259 1 -405 2025 4000 0 0 -1 0 1
1 260 1 -405 2835 4000 0 0 -1 0 1
1 261 1 405 -2835 4000 0 0 -1 0 1
1 262 1 405 -2025 4000 0 0 -1 0 1
1 263 1 405 -1215 4000 0 0 -1 0 1
1 264 1 405 -405 4000 0 0 -1 0 1
1 265 1 405 405 4000 0 0 -1 0 1
1 266 1 405 1215 4000 0 0 -1 0 1
1 267 1 405 2025 4000 0 0 -1 0 1
1 268 1 405 2835 4000 0 0 -1 0 1
1 269 1 1215 -2025 4000 0 0 -1 0 1
1 270 1 1215 -1215 4000 0 0 -1 0 1
1 271 1 1215 -405 4000 0 0 -1 0 1
1 272 1 1215 405 4000 0 0 -1 0 1
1 273 1 1215 1215 4000 0 0 -1 0 1
1 274 1 1215 2025 4000 0 0 -1 0 1
1 275 1 2025 -1215 4000 0 0 -1 0 1
1 276 1 2025 -405 4000 0 0 -1 0 1
1 277 1 2025 405 4000 0 0 -1 0 1
1 278 1 2025 1215 4000 0 0 -1 0 1
1 279 1 2835 -405 4000 0 0 -1 0 1
1 280 1 2835 405 4000 0 0 -1 0 1
1 281 2 3502.1 452.933 3394.42 -0.965926 -0.258819 0 0 1
1 282 2 3259.38 1358.8 3394.42 -0.965926 -0.258819 0 0 1
1 283 2 2806.44 2143.3 3394.42 -0.707107 -0.707107 0 0 1
1 284 2 2143.3 2806.44 3394.42 -0.707107 -0.707107 0 0 1
1 285 2 1358.8 3259.38 3394.42 -0.258819 -0.965926 0 0 1
1 286 2 452.933 3502.1 3394.42 -0.258819 -0.965926 0 0 1
1 287 2 -452.933 3502.1 3394.42 0.258819 -0.965926 0 0 1
1 288 2 -1358.8 3259.38 3394.42 0.258819 -0.965926 0 0 1
1 289 2 -2143.3 2806.44 3394.42 0.707107 -0.707107 0 0 1
1 290 2 -2806.44 2143.3 3394.42 0.707107 -0.707107 0 0 1
1 291 2 -3259.38 1358.8 3394.42 0.965926 -0.258819 0 0 1
1 292 2 -3502.1 452.933 3394.42 0.965926 -0.258819 0 0 1
1 293 2 -3502.1 -452.933 3394.42 0.965926 0.258819 0 0 1
1 294 2 -3259.38 -1358.8 3394.42 0.965926 0.258819 0 0 1
1 295 2 -2806.44 -2143.3 3394.42 0.707107 0.707107 0 0 1
1 296 2 -2143.3 -2806.44 3394.42 0.707107 0.707107 0 0 1
1 297 2 -1358.8 -3259.38 3394.42 0.258819 0.965926 0 0 1
1 298 2 -452.933 -3502.1 3394.42 0.258819 0.965926 0 0 1
1 299 2 452.933 -3502.1 3394.42 -0.258819 0.965926 0 0 1
1 300 2 1358.8 -3259.38 3394.42 -0.258819 0.965926 0 0 1
1 301 2 2143.3 -2806.44 3394.42 -0.707107 0.707107 0 0 1
1 302 2 2806.44 -2143.3 3394.42 -0.707107 0.707107 0 0 1
1 303 2 3259.38 -1358.8 3394.42 -0.965926 0.258819 0 0 1
1 304 2 3502.1 -452.933 3394.42 -0.965926 0.258819 0 0 1
1 305 3 -2835 -405 -4000 0 0 1 0 1
1 306 3 -2835 405 -4000 0 0 1 0 1
1 307 3 -2025 -1215 -4000 0 0 1 0 1
1 308 3 -2025 -405 -4000 0 0 1 0 1
1 309 3 -2025 405 -4000 0 0 1 0 1
1 310 3 -2025 1215 -4000 0 0 1 0 1
1 311 3 -1215 -2025 -4000 0 0 1 0 1
1 312 3 -1215 -1215 -4000 0 0 1 0 1
1 313 3 -1215 -405 -4000 0 0 1 0 1
1 314 3 -1215 405 -4000 0 0 1 0 1
1 315 3 -1215 1215 -4000 0 0 1 0 1
1 316 3 -1215 2025 -4000 0 0 1 0 1
1 317 3 -405 -2835 -4000 0 0 1 0 1
1 318 3 -405 -2025 -4000 0 0 1 0 1
1 319 3 -405 -1215 -4000 0 0 1 0 1
1 320 3 -405 -405 -4000 0 0 1 0 1
1 321 3 -405 405 -4000 0 0 1 0 1
1 322 3 -405 1215 -4000 0 0 1 0 1
1 323 3 -405 2025 -4000 0 0 1 0 1
1 324 3 -405 2835 -4000 0 0 1 0 1
1 325 3 405 -2835 -4000 0 0 1 0 1
1 326 3 405 -2025 -4000 0 0 1 0 1
1 327 3 405 -1215 -4000 0 0 1 0 1
1 328 3 405 -405 -4000 0 0 1 0 1
1 329 3 405 405 -4000 0 0 1 0 1
1 330 3 405 1215 -4000 0 0 1 0 1
1 331 3 405 2025 -4000 0 0 1 0 1
1 332 3 405 2835 -4000 0 0 1 0 1
1 333 3 1215 -2025 -4000 0 0 1 0 1
1 334 3 1215 -1215 -4000 0 0 1 0 1
1 335 3 1215 -405 -4000 0 0 1 0 1
1 336 3 1215 405 -4000 0 0 1 0 1
1 337 3 1215 1215 -4000 0 0 1 0 1
1 338 3 1215 2025 -4000 0 0 1 0 1
1 339 3 2025 -1215 -4000 0 0 1 0 1
1 340 3 2025 -405 -4000 0 0 1 0 1
1 341 3 2025 405 -4000 0 0 1 0 1
1 342 3 2025 1215 -4000 0 0 1 0 1
1 343 3 2835 -405 -4000 0 0 1 0 1
1 344 3 2835 405 -4000 0 0 1 0 1
1 345 4 3502.1 452.933 -3394.42 -0.965926 -0.258819 0 0 1
1 346 4 3259.38 1358.8 -3394.42 -0.965926 -0.258819 0 0 1
1 347 4 2806.44 2143.3 -3394.42 -0.707107 -0.707107 0 0 1
1 348 4 2143.3 2806.44 -3394.42 -0.707107 -0.707107 0 0 1
1 349 4 1358.8 3259.38 -3394.42 -0.258819 -0.965926 0 0 1
1 350 4 452.933 3502.1 -3394.42 -0.258819 -0.965926 0 0 1
1 351 4 -452.933 3502.1 -3394.42 0.258819 -0.965926 0 0 1
1 352 4 -1358.8 3259.38 -3394.42 0.258819 -0.965926 0 0 1
1 353 4 -2143.3 2806.44 -3394.42 0.707107 -0.707107 0 0 1
1 354 4 -2806.44 2143.3 -3394.42 0.707107 -0.707107 0 0 1
1 355 4 -3259.38 1358.8 -3394.42 0.965926 -0.258819 0 0 1
1 356 4 -3502.1 452.933 -3394.42 0.965926 -0.258819 0 0 1
1 357 4 -3502.1 -452.933 -3394.42 0.965926 0.258819 0 0 1
1 358 4 -3259.38 -1358.8 -3394.42 0.965926 0.258819 0 0 1
1 359 4 -2806.44 -2143.3 -3394.42 0.707107 0.707107 0 0 1
1 360 4 -2143.3 -2806.44 -3394.42 0.707107 0.707107 0 0 1
1 361 4 -1358.8 -3259.38 -3394.42 0.258819 0.965926 0 0 1
1 362 4 -452.933 -3502.1 -3394.42 0.258819 0.965926 0 0 1
1 363 4 452.933 -3502.1 -3394.42 -0.258819 0.965926 0 0 1
1 364 4 1358.8 -3259.38 -3394.42 -0.258819 0.965926 0 0 1
1 365 4 2143.3 -2806.44 -3394.42 -0.707107 0.707107 0 0 1
1 366 4 2806.44 -2143.3 -3394.42 -0.707107 0.707107 0 0 1
1 367 4 3259.38 -1358.8 -3394.42 -0.965926 0.258819 0 0 1
1 368 4 3502.1 -452.933 -3394.42 -0.965926 0.258819 0 0 1
